@id	db_name	ext_id	link
s_0080	ChEBI	CHEBI:58444	https://identifiers.org/CHEBI:58444
s_0080	MetaNetX	MNXM1517	https://identifiers.org/metanetx.chemical:MNXM1517
s_0080	BiGG	g3pi	https://identifiers.org/bigg.metabolite:g3pi
s_0084	KEGG	C04230	https://identifiers.org/kegg.compound:C04230
s_0084	ChEBI	CHEBI:11230	https://identifiers.org/CHEBI:11230
s_0084	MetaNetX	MNXM96952	https://identifiers.org/metanetx.chemical:MNXM96952
s_0084	BiGG	pchol_cho	https://identifiers.org/bigg.metabolite:pchol_cho
s_0086	KEGG	C03506	https://identifiers.org/kegg.compound:C03506
s_0086	ChEBI	CHEBI:60820	https://identifiers.org/CHEBI:60820
s_0086	MetaNetX	MNXM163633	https://identifiers.org/metanetx.chemical:MNXM163633
s_0086	BiGG	3ig3p	https://identifiers.org/bigg.metabolite:3ig3p
s_0087	KEGG	C02918	https://identifiers.org/kegg.compound:C02918
s_0087	ChEBI	CHEBI:16797	https://identifiers.org/CHEBI:16797
s_0087	MetaNetX	MNXM2172	https://identifiers.org/metanetx.chemical:MNXM2172
s_0087	BiGG	1mncam	https://identifiers.org/bigg.metabolite:1mncam
s_0089	KEGG	C01194	https://identifiers.org/kegg.compound:C01194
s_0089	ChEBI	CHEBI:57880	https://identifiers.org/CHEBI:57880
s_0089	MetaNetX	MNXM62	https://identifiers.org/metanetx.chemical:MNXM62
s_0089	BiGG	pail_cho	https://identifiers.org/bigg.metabolite:pail_cho
s_0116	KEGG	C04281	https://identifiers.org/kegg.compound:C04281
s_0116	ChEBI	CHEBI:58509	https://identifiers.org/CHEBI:58509
s_0116	MetaNetX	MNXM114091	https://identifiers.org/metanetx.chemical:MNXM114091
s_0116	BiGG	1p3h5c	https://identifiers.org/bigg.metabolite:1p3h5c
s_0117	KEGG	C04281	https://identifiers.org/kegg.compound:C04281
s_0117	ChEBI	CHEBI:58509	https://identifiers.org/CHEBI:58509
s_0117	MetaNetX	MNXM114091	https://identifiers.org/metanetx.chemical:MNXM114091
s_0117	BiGG	1p3h5c	https://identifiers.org/bigg.metabolite:1p3h5c
s_0118	KEGG	C04322	https://identifiers.org/kegg.compound:C04322
s_0118	ChEBI	CHEBI:15893	https://identifiers.org/CHEBI:15893
s_0118	MetaNetX	MNXM1617	https://identifiers.org/metanetx.chemical:MNXM1617
s_0118	BiGG	1pyr5c	https://identifiers.org/bigg.metabolite:1pyr5c
s_0119	KEGG	C04322	https://identifiers.org/kegg.compound:C04322
s_0119	ChEBI	CHEBI:15893	https://identifiers.org/CHEBI:15893
s_0119	MetaNetX	MNXM1617	https://identifiers.org/metanetx.chemical:MNXM1617
s_0119	BiGG	1pyr5c	https://identifiers.org/bigg.metabolite:1pyr5c
s_0120	KEGG	C00234	https://identifiers.org/kegg.compound:C00234
s_0120	ChEBI	CHEBI:57454	https://identifiers.org/CHEBI:57454
s_0120	MetaNetX	MNXM237	https://identifiers.org/metanetx.chemical:MNXM237
s_0120	BiGG	10fthf	https://identifiers.org/bigg.metabolite:10fthf
s_0121	KEGG	C00234	https://identifiers.org/kegg.compound:C00234
s_0121	ChEBI	CHEBI:57454	https://identifiers.org/CHEBI:57454
s_0121	MetaNetX	MNXM237	https://identifiers.org/metanetx.chemical:MNXM237
s_0121	BiGG	10fthf	https://identifiers.org/bigg.metabolite:10fthf
s_0122	KEGG	C05108	https://identifiers.org/kegg.compound:C05108
s_0122	ChEBI	CHEBI:18364	https://identifiers.org/CHEBI:18364
s_0122	MetaNetX	MNXM913	https://identifiers.org/metanetx.chemical:MNXM913
s_0122	BiGG	44mzym	https://identifiers.org/bigg.metabolite:44mzym
s_0123	KEGG	C01272	https://identifiers.org/kegg.compound:C01272
s_0123	ChEBI	CHEBI:57895	https://identifiers.org/CHEBI:57895
s_0123	MetaNetX	MNXM624	https://identifiers.org/metanetx.chemical:MNXM624
s_0123	BiGG	mi1345p	https://identifiers.org/bigg.metabolite:mi1345p
s_0124	KEGG	C11555	https://identifiers.org/kegg.compound:C11555
s_0124	ChEBI	CHEBI:57627	https://identifiers.org/CHEBI:57627
s_0124	MetaNetX	MNXM1620	https://identifiers.org/metanetx.chemical:MNXM1620
s_0124	BiGG	mi3456p	https://identifiers.org/bigg.metabolite:mi3456p
s_0125	KEGG	C01245	https://identifiers.org/kegg.compound:C01245
s_0125	ChEBI	CHEBI:203600	https://identifiers.org/CHEBI:203600
s_0125	MetaNetX	MNXM200	https://identifiers.org/metanetx.chemical:MNXM200
s_0125	BiGG	mi145p	https://identifiers.org/bigg.metabolite:mi145p
s_0126	KEGG	C01177	https://identifiers.org/kegg.compound:C01177
s_0126	ChEBI	CHEBI:58433	https://identifiers.org/CHEBI:58433
s_0126	MetaNetX	MNXM646	https://identifiers.org/metanetx.chemical:MNXM646
s_0126	BiGG	mi1p__D	https://identifiers.org/bigg.metabolite:mi1p__D
s_0127	KEGG	C01177	https://identifiers.org/kegg.compound:C01177
s_0127	ChEBI	CHEBI:58433	https://identifiers.org/CHEBI:58433
s_0127	MetaNetX	MNXM646	https://identifiers.org/metanetx.chemical:MNXM646
s_0127	BiGG	mi1p__D	https://identifiers.org/bigg.metabolite:mi1p__D
s_0129	KEGG	C04006	https://identifiers.org/kegg.compound:C04006
s_0129	ChEBI	CHEBI:58401	https://identifiers.org/CHEBI:58401
s_0129	MetaNetX	MNXM540	https://identifiers.org/metanetx.chemical:MNXM540
s_0129	BiGG	mi3p__D	https://identifiers.org/bigg.metabolite:mi3p__D
s_0131	KEGG	C02353	https://identifiers.org/kegg.compound:C02353
s_0131	ChEBI	CHEBI:60879	https://identifiers.org/CHEBI:60879
s_0131	MetaNetX	MNXM2598	https://identifiers.org/metanetx.chemical:MNXM2598
s_0131	BiGG	23camp	https://identifiers.org/bigg.metabolite:23camp
