@id	db_name	ext_id	link
r_0165	MetaNetX	MNXR95725	https://identifiers.org/metanetx.reaction:MNXR95725
r_0165	BiGG	ALCD2irm	https://identifiers.org/bigg.reaction:ALCD2irm
r_0166	MetaNetX	MNXR95716	https://identifiers.org/metanetx.reaction:MNXR95716
r_0166	BiGG	ALCD22xi	https://identifiers.org/bigg.reaction:ALCD22xi
r_0167	MetaNetX	MNXR95716	https://identifiers.org/metanetx.reaction:MNXR95716
r_0167	BiGG	ALCD22xim	https://identifiers.org/bigg.reaction:ALCD22xim
r_0168	MetaNetX	MNXR95717	https://identifiers.org/metanetx.reaction:MNXR95717
r_0168	BiGG	ALCD22yi	https://identifiers.org/bigg.reaction:ALCD22yi
r_0169	KEGG	R02611	https://identifiers.org/kegg.reaction:R02611
r_0169	MetaNetX	MNXR95722	https://identifiers.org/metanetx.reaction:MNXR95722
r_0169	BiGG	ALCD25xi	https://identifiers.org/bigg.reaction:ALCD25xi
r_0170	KEGG	R02611	https://identifiers.org/kegg.reaction:R02611
r_0170	MetaNetX	MNXR95722	https://identifiers.org/metanetx.reaction:MNXR95722
