@id	pmid	ec
HMR_5742	14770309; 14770310	
HMR_5743	14770309; 14770310	
HMR_5744	14770309; 14770310	
HMR_5745	14770309; 14770310	
HMR_5746	14770309; 14770310	
HMR_5747	14770309; 14770310	
HMR_5748	14770309; 14770310	
HMR_5749	14770309; 14770310	
HMR_5750	14770309; 14770310	
HMR_5751	14770309; 14770310	
HMR_5752	14770309; 14770310	
HMR_5753	14770309; 14770310	
HMR_5754	14770309; 14770310	
HMR_5755	14770309; 14770310	
HMR_5756	14770309; 14770310	
HMR_5757	14770309; 14770310	
HMR_5758	14770309; 14770310	
HMR_5759	14770309; 14770310	
HMR_5760	14770309; 14770310	
HMR_5761	14770309; 14770310	
HMR_5762	14770309; 14770310	
HMR_5763	14770309; 14770310	
HMR_5764	14770309; 14770310	
HMR_5765	14770309; 14770310	
HMR_5766	14770309; 14770310	
HMR_5767	14770309; 14770310	
HMR_5768	14770309; 14770310	
HMR_5769	14770309; 14770310	
HMR_5770	14770309; 14770310	
HMR_5771	14770309; 14770310	
HMR_5772	14770309; 14770310	
HMR_5773	14770309; 14770310	
HMR_5774	14770309; 14770310	
HMR_5775	14770309; 14770310	
HMR_5776	14770309; 14770310	
HMR_5777	14770309; 14770310	
HMR_5778	14770309; 14770310	
HMR_5779	14770309; 14770310	
HMR_5780	14770309; 14770310	
HMR_5781	14770309; 14770310	
HMR_5782	14770309; 14770310	
HMR_5783	14770309; 14770310	
HMR_5784	14770309; 14770310	
HMR_5785	14770309; 14770310	
HMR_5786	14770309; 14770310	
HMR_5787	14770309; 14770310	
HMR_5788	14770309; 14770310	
HMR_5789	14770309; 14770310	
HMR_5790	14770309; 14770310	
HMR_5791	14770309; 14770310	
HMR_5792	14770309; 14770310	
HMR_5793	14770309; 14770310	
HMR_5794	14770309; 14770310	
HMR_5795	14770309; 14770310	
HMR_5796	14770309; 14770310	
HMR_5797	14770309; 14770310	
HMR_5798	14770309; 14770310	
HMR_5799	14770309; 14770310	
HMR_5800	14770309; 14770310	
HMR_5801	14770309; 14770310	
HMR_5802	14770309; 14770310	
HMR_5803	14770309; 14770310	
HMR_5804	14770309; 14770310	
HMR_5805	14770309; 14770310	
HMR_5806	14770309; 14770310	
HMR_5807	14770309; 14770310	
HMR_5808	14770309; 14770310	
HMR_5809	14770309; 14770310	
HMR_5810	14770309; 14770310	
HMR_5811	14770309; 14770310	
HMR_5812	14770309; 14770310	
HMR_5813	14770309; 14770310	
HMR_5814	14770309; 14770310	
HMR_5815	14770309; 14770310	
HMR_5816	14770309; 14770310	
HMR_5817	14770309; 14770310	
HMR_5818	14770309; 14770310	
HMR_5819	14770309; 14770310	
HMR_5820	14770309; 14770310	
HMR_5821	14770309; 14770310	
HMR_5822	14770309; 14770310	
HMR_5823	14770309; 14770310	
HMR_5824	14770309; 14770310	
HMR_5825	14770309; 14770310	
HMR_5826	14770309; 14770310	
HMR_5827	14770309; 14770310	
HMR_5828	14770309; 14770310	
HMR_5829	14770309; 14770310	
HMR_5830	14770309; 14770310	
HMR_5831	14770309; 14770310	
HMR_5832	14770309; 14770310	
HMR_5833	14770309; 14770310	
HMR_5834	14770309; 14770310	
HMR_5835	14770309; 14770310	
HMR_5836	14770309; 14770310	
HMR_5837	14770309; 14770310	
HMR_5838	14770309; 14770310	
HMR_5839	14770309; 14770310	
HMR_5840	14770309; 14770310	
HMR_5841	14770309; 14770310	
HMR_5842	14770309; 14770310	
HMR_5843	14770309; 14770310	
HMR_5844	14770309; 14770310	
HMR_5845	14770309; 14770310	
HMR_5846	14770309; 14770310	
HMR_5847	14770309; 14770310	
HMR_5848	14770309; 14770310	
HMR_5849	14770309; 14770310	
HMR_5850	14770309; 14770310	
HMR_5851	14770309; 14770310	
HMR_5852	14770309; 14770310	
HMR_5853	14770309; 14770310	
HMR_5854	14770309; 14770310	
HMR_5855	14770309; 14770310	
HMR_5856	14770309; 14770310	
HMR_5857	14770309; 14770310	
HMR_5858	14770309; 14770310	
HMR_5859	14770309; 14770310	
HMR_5860	14770309; 14770310	
HMR_5861	14770309; 14770310	
HMR_5862	14770309; 14770310	
HMR_5863	14770309; 14770310	
HMR_5864	14770309; 14770310	
HMR_5865	14770309; 14770310	
HMR_5866	14770309; 14770310	
HMR_5867	14770309; 14770310	
HMR_5868	14770309; 14770310	
HMR_5869	14770309; 14770310	
HMR_5870	14770309; 14770310	
HMR_5871	14770309; 14770310	
HMR_5872	14770309; 14770310	
HMR_5873	14770309; 14770310	
HMR_5874	14770309; 14770310	
HMR_5875	14770309; 14770310	
HMR_5876	14770309; 14770310	
HMR_5877	14770309; 14770310	
HMR_5878	14770309; 14770310	
HMR_5879	14770309; 14770310	
HMR_5880	14770309; 14770310	
HMR_5881	14770309; 14770310	
HMR_5882	14770309; 14770310	
HMR_5883	14770309; 14770310	
HMR_5884	14770309; 14770310	
HMR_5885	14770309; 14770310	
HMR_5886	14770309; 14770310	
HMR_5887	14770309; 14770310	
HMR_5888	14770309; 14770310	
HMR_5889	14770309; 14770310	
HMR_5890	14770309; 14770310	
HMR_5891	14770309; 14770310	
HMR_5892	14770309; 14770310	
HMR_5893	14770309; 14770310	
HMR_5894	14770309; 14770310	
HMR_5895	14770309; 14770310	
HMR_5896	14770309; 14770310	
HMR_5897	14770309; 14770310	
HMR_5898	14770309; 14770310	
HMR_5899	14770309; 14770310	
HMR_5900	14770309; 14770310	
HMR_5901	14770309; 14770310	
HMR_5902	14770309; 14770310	
HMR_5903	14770309; 14770310	
HMR_5904	14770309; 14770310	
HMR_5905	14770309; 14770310	
HMR_5906	14770309; 14770310	
HMR_5907	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5908	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5909	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5910	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5911	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5912	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5913	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5914	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5915	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5916	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5917	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5918	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5919	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5920	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5921	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5922	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5923	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5924	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5925	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5926	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5927	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5928	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5929	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5930	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5931	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5932	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5933	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5934	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5935	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5936	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5937	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5938	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5939	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5940	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5941	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5942	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5943	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5944	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5945	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5946	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5947	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5948	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5949	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5950	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5951	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5952	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5953	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5954	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5955	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5956	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5957	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5958	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5959	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5960	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5961	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5962	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5963	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5964	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5965	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5966	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5967	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5968	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5969	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5970	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5971	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5972	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5973	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5974	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5975	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5976	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5977	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5978	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5979	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5980	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5981	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5982	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5983	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5984	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5985	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5986	14770309; 14770310	TCDB:2.A.3.8.15
HMR_5987	14530970	TCDB:2.A.55.2.3
HMR_5989	14530970	TCDB:2.A.55.2.3
HMR_5990	12739168; 8663127	TCDB:2.A.30.5.1
HMR_5992	12739168; 12915942	TCDB:2.A.47.1.4
HMR_5993		
HMR_5994		TCDB:2.A.47.1.9; TCDB:2.A.29.7.2
HMR_5995		
HMR_5996	12739168; 12915942	TCDB:2.A.47.1.4
HMR_5997	12915942	TCDB:2.A.47.1.9
HMR_5998	12739169; 18305372	TCDB:2.A.1.13.1
HMR_6000	12739169	TCDB:2.A.1.13.1
HMR_6001	12739169	TCDB:2.A.1.13.1
HMR_6002	12739169	TCDB:2.A.1.13.1
HMR_6003	12739169	TCDB:2.A.1.13.1
HMR_6004	12739169	TCDB:2.A.1.13.1
HMR_6005	12739169	TCDB:2.A.1.13.1
HMR_6006	12739169	TCDB:2.A.1.13.1
HMR_6007	12739169	TCDB:2.A.1.13.1
HMR_6008	12739169	TCDB:2.A.1.13.1
HMR_6009	12739169	TCDB:2.A.1.13.1
HMR_6010	12739169	TCDB:2.A.1.13.1
HMR_6011	12739169	TCDB:2.A.1.13.1
HMR_6012	12739169	TCDB:2.A.1.13.1
HMR_6013	12739169	TCDB:2.A.1.13.1
HMR_6014	12739169	TCDB:2.A.1.13.1
HMR_6015	12739169	TCDB:2.A.1.13.1
HMR_6016	12739169	TCDB:2.A.1.13.1
HMR_6017	12739169	TCDB:2.A.1.13.1
HMR_6018	12739169	TCDB:2.A.1.13.1
HMR_6019	12739169	TCDB:2.A.1.13.1
HMR_6020	12739169	TCDB:2.A.1.13.1
HMR_6021	12739169	TCDB:2.A.1.13.1
HMR_6022	12739169	TCDB:2.A.1.13.1
HMR_6023	12739169	TCDB:2.A.1.13.1
HMR_6024	12739169	TCDB:2.A.1.13.1
HMR_6025	12739169	TCDB:2.A.1.13.1
HMR_6026	12739169	TCDB:2.A.1.13.1
HMR_6027	12739169	TCDB:2.A.1.13.1
HMR_6028	12739169	TCDB:2.A.1.13.1
HMR_6029	12739169	TCDB:2.A.1.13.1
HMR_6030	12739169	TCDB:2.A.1.13.1
HMR_6031	12739169	TCDB:2.A.1.13.1
HMR_6032	12739169	TCDB:2.A.1.13.1
HMR_6033	12739169	TCDB:2.A.1.13.1
HMR_6034	12739169	TCDB:2.A.1.13.1
HMR_6035	12739169	TCDB:2.A.1.13.1
HMR_6036	12739169	TCDB:2.A.1.13.1
HMR_6037	12739169	TCDB:2.A.1.13.1
HMR_6038	12739169	TCDB:2.A.1.13.1
HMR_6039	12739169	TCDB:2.A.1.13.1
HMR_6040	12739169	TCDB:2.A.1.13.1
HMR_6041	12739169	TCDB:2.A.1.13.1
HMR_6042	12739169	TCDB:2.A.1.13.1
HMR_6043	12739169	TCDB:2.A.1.13.1
HMR_6044	12739169	TCDB:2.A.1.13.1
HMR_6045	12739169	TCDB:2.A.1.13.1
HMR_6046	12739169	TCDB:2.A.1.13.1
HMR_6047	12739169	TCDB:2.A.1.13.1
HMR_6048	12739169	TCDB:2.A.1.13.1
HMR_6049	12739169	TCDB:2.A.1.13.1
HMR_6050	12739169	TCDB:2.A.1.13.1
HMR_6051	12739169	TCDB:2.A.1.13.1
HMR_6052	12739169	TCDB:2.A.1.13.1
HMR_6053	12739169	TCDB:2.A.1.13.1
HMR_6054	12739169	TCDB:2.A.1.13.1
HMR_6055	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	TCDB:2.A.1.13.3
HMR_6056	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	TCDB:2.A.1.13.3
HMR_6057	12811560	TCDB:2.A.1.14.6
HMR_6058	12811560	TCDB:2.A.1.14.6
HMR_6059	14770311	TCDB:2.A.48.2.1
HMR_6060	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6061	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6062	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6063	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6064	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6065	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6066	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6067	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6068	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6069	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6070	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6071	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6072	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6073	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6074	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6075	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6076	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6077	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6078	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6079	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6080	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6081	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6082	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6083	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6084	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6085	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6086	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6087	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6088	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6089	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6090	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6091	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6092	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6093	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6094	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6095	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6096		
HMR_6097	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6098		
HMR_6099	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6100	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6101		
HMR_6102	11076394; 11076396; 14579113	TCDB:2.A.60.1.14
HMR_6103	11076394; 11076396; 14579113	TCDB:2.A.60.1.5
HMR_6104	11076394; 11076396; 14579113	TCDB:2.A.60.1.5
HMR_6105	11076394; 11076396; 14579113	TCDB:2.A.60.1.5
HMR_6106	11076394; 11076396; 14579113	TCDB:2.A.60.1.5
HMR_6107	11076394; 11076396; 14579113	TCDB:2.A.60.1.5
HMR_6108	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6109	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6110	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6111	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6112	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6113	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6114	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6115	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6116	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6117	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6118	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6119	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6120	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6121	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6122	14579113; 11076396	TCDB:2.A.60.1.14
HMR_6123	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6124	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6125	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6126	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6127	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6128	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6129		
HMR_6130	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6131	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6132	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6133	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6134	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6135	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6136	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6137	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6138	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6139	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6140	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6141	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6142	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6143	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6144	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6145	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6146	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6147	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6148	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6149	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6150	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6151	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6152	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6153	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6154	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6155	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6156	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6157	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6158	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6159	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6160	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6161	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6162	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6163	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6164	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6165	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6166	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6167	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6168	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6169	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6170	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6171	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6172	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6173	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6174	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6175	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6176	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6177	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6178	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6179	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6180	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6181	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6182	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6183	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6184	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6185	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6186	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6187	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6188	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6189	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6190	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6191	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6192	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6193	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6194	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6195	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6196	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6197	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6198	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6199	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6200	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6201	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6202	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6203	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6204	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6205	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6206	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6207	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6208	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6209	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6210	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6211	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6212	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6213	14579113; 11076396	TCDB:2.A.60.1.5
HMR_6214	14579113	TCDB:2.A.60.1.14
HMR_6215	14579113	TCDB:2.A.60.1.14
HMR_6216	14579113	TCDB:2.A.60.1.14
HMR_6217	14579113	TCDB:2.A.60.1.14
HMR_6218	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6219	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6220	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6221	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6222	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6223	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6224	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6225	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6226	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6227	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6228	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6229	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6230	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6231	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6232	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6233	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6234	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6235	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6236	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6237	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6238	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6239	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6240	11076394; 11076396; 14579113	TCDB:2.A.60.1.2
HMR_6241	12883891	TCDB:2.A.1.19.1
HMR_6242		
HMR_6243	12883891	TCDB:2.A.1.19.1
HMR_6244		
HMR_6245	12883891	TCDB:2.A.1.19.1
HMR_6246	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	TCDB:2.A.1.19.1
HMR_6247	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	TCDB:2.A.1.19.1
HMR_6248	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	
HMR_6249	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	
HMR_6250	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	
HMR_6251	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	
HMR_6252	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	
HMR_6253	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	
HMR_6254	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	
HMR_6255	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	
HMR_6256	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	
HMR_6257	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	
HMR_6258	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	
HMR_6259	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	
HMR_6260	12883891; 12856180; 11023036; 1554704; 18021224; 4553030; 793184; 8725559; 8781017; 12739169	
